SL_um,pCa,normalized_force,force_percent_max,pCa50,hill_coefficient
2.0,5.324448897795591,0.5859430658238404,58.594306582384036,5.4142831239952685,1.6785958240816417
2.0,5.3278557114228455,0.5827448250214415,58.27448250214415,5.4142831239952685,1.6785958240816417
2.0,5.3312625250501,0.579539607369365,57.95396073693651,5.4142831239952685,1.6785958240816417
2.0,5.3346693386773545,0.5763276687778178,57.63276687778178,5.4142831239952685,1.6785958240816417
2.0,5.338076152304609,0.5731092673990054,57.31092673990054,5.4142831239952685,1.6785958240816417
2.0,5.3414829659318634,0.5698846635477468,56.98846635477468,5.4142831239952685,1.6785958240816417
2.0,5.344889779559118,0.5666541196205718,56.66541196205718,5.4142831239952685,1.6785958240816417
2.0,5.348296593186372,0.5634179000133519,56.34179000133519,5.4142831239952685,1.6785958240816417
2.0,5.351703406813627,0.5601762710375159,56.017627103751586,5.4142831239952685,1.6785958240816417
2.0,5.355110220440882,0.5569295008349052,55.69295008349052,5.4142831239952685,1.6785958240816417
2.0,5.358517034068137,0.5536778592913283,55.36778592913283,5.4142831239952685,1.6785958240816417
2.0,5.361923847695391,0.5504216179488605,55.04216179488605,5.4142831239952685,1.6785958240816417
2.0,5.365330661322646,0.547161049916963,54.7161049916963,5.4142831239952685,1.6785958240816417
2.0,5.3687374749499,0.5438964297824715,54.38964297824715,5.4142831239952685,1.6785958240816417
2.0,5.372144288577155,0.5406280335185181,54.062803351851805,5.4142831239952685,1.6785958240816417
2.0,5.375551102204409,0.5373561383924512,53.73561383924512,5.4142831239952685,1.6785958240816417
2.0,5.378957915831664,0.5340810228728168,53.40810228728168,5.4142831239952685,1.6785958240816417
2.0,5.382364729458918,0.5308029665354664,53.08029665354665,5.4142831239952685,1.6785958240816417
2.0,5.385771543086173,0.5275222499688584,52.75222499688584,5.4142831239952685,1.6785958240816417
2.0,5.389178356713427,0.5242391546786207,52.423915467862074,5.4142831239952685,1.6785958240816417
2.0,5.3925851703406815,0.5209539629914421,52.09539629914421,5.4142831239952685,1.6785958240816417
2.0,5.395991983967936,0.5176669579583639,51.76669579583639,5.4142831239952685,1.6785958240816417
2.0,5.3993987975951905,0.5143784232575386,51.437842325753856,5.4142831239952685,1.6785958240816417
2.0,5.402805611222445,0.5110886430965296,51.10886430965296,5.4142831239952685,1.6785958240816417
2.0,5.406212424849699,0.5077979021142212,50.77979021142212,5.4142831239952685,1.6785958240816417
2.0,5.409619238476954,0.5045064852824113,50.450648528241125,5.4142831239952685,1.6785958240816417
2.0,5.413026052104208,0.5012146778071597,50.12146778071597,5.4142831239952685,1.6785958240816417
2.0,5.416432865731463,0.4979227650299629,49.79227650299629,5.4142831239952685,1.6785958240816417
2.0,5.419839679358717,0.49463103232883016,49.463103232883014,5.4142831239952685,1.6785958240816417
2.0,5.423246492985972,0.49133976501933185,49.133976501933184,5.4142831239952685,1.6785958240816417
2.0,5.426653306613226,0.48804924825569423,48.80492482556942,5.4142831239952685,1.6785958240816417
2.0,5.430060120240481,0.4847597669320131,48.47597669320131,5.4142831239952685,1.6785958240816417
2.0,5.433466933867735,0.48147160558365876,48.147160558365876,5.4142831239952685,1.6785958240816417
2.0,5.43687374749499,0.4781850482889448,47.81850482889448,5.4142831239952685,1.6785958240816417
2.0,5.440280561122244,0.47490037857113365,47.490037857113364,5.4142831239952685,1.6785958240816417
2.0,5.4436873747495,0.4716178793008486,47.161787930084856,5.4142831239952685,1.6785958240816417
2.0,5.447094188376754,0.4683378325989689,46.83378325989689,5.4142831239952685,1.6785958240816417
2.0,5.4505010020040086,0.46506051974006646,46.506051974006645,5.4142831239952685,1.6785958240816417
2.0,5.453907815631263,0.4617862210564699,46.17862210564699,5.4142831239952685,1.6785958240816417
2.0,5.4573146292585175,0.45851521584301325,45.851521584301324,5.4142831239952685,1.6785958240816417
2.0,5.460721442885772,0.4552477822625426,45.524778226254256,5.4142831239952685,1.6785958240816417
2.0,5.4641282565130265,0.4519841972522457,45.19841972522457,5.4142831239952685,1.6785958240816417
2.0,5.467535070140281,0.4487247364308736,44.87247364308736,5.4142831239952685,1.6785958240816417
2.0,5.470941883767535,0.4454696740069167,44.54696740069167,5.4142831239952685,1.6785958240816417
2.0,5.47434869739479,0.44221928268780036,44.22192826878003,5.4142831239952685,1.6785958240816417
2.0,5.477755511022044,0.43897383359016307,43.89738335901631,5.4142831239952685,1.6785958240816417
2.0,5.481162324649299,0.4357335961512787,43.57335961512787,5.4142831239952685,1.6785958240816417
2.0,5.484569138276553,0.43249883804168204,43.249883804168206,5.4142831239952685,1.6785958240816417
2.0,5.487975951903808,0.4292698250790557,42.92698250790557,5.4142831239952685,1.6785958240816417
2.0,5.491382765531062,0.4260468211434381,42.60468211434381,5.4142831239952685,1.6785958240816417
2.0,5.494789579158317,0.42283008809380407,42.283008809380405,5.4142831239952685,1.6785958240816417
